Sample Names	MutationType	0	1	2	3	4	5	6	7
EOC293_pOvaR1_DNA2	4.0	0.0	0.0	0.5065852308075083	0.0	0.0	0.4934147691924917	0.0	0.0
EOC293_pOvaR1_DNA2	3.0	0.0	0.0	0.9850985712841043	0.0	0.0	0.014901428715895775	0.0	0.0
EOC293_pOvaR1_DNA2	7.0	0.0	0.0	0.9941920972994851	0.0	0.0	0.005807902700514948	0.0	0.0
EOC293_pOvaR1_DNA2	4.0	0.0	0.0	0.9613992353067541	0.0	0.0	0.038600764693245915	0.0	0.0
EOC293_pOvaR1_DNA2	4.0	0.0	0.0	0.4854425324257724	0.0	0.0	0.5145574675742276	0.0	0.0
EOC293_pOvaR1_DNA2	2.0	0.0	0.0	0.6201536755107384	0.0	0.0	0.37984632448926153	0.0	0.0
EOC293_pOvaR1_DNA2	0.0	0.0	0.0	0.9740985626455301	0.0	0.0	0.0259014373544699	0.0	0.0
EOC293_pOvaR1_DNA2	0.0	0.0	0.0	0.9881493921302203	0.0	0.0	0.011850607869779694	0.0	0.0
EOC293_pOvaR1_DNA2	10.0	0.0	0.0	0.5647447820989405	0.0	0.0	0.43525521790105953	0.0	0.0
EOC293_pOvaR1_DNA2	34.0	0.0	0.0	0.5141198190765638	0.0	0.0	0.48588018092343616	0.0	0.0
EOC293_pOvaR1_DNA2	1.13282575928935	0.0	0.0	0.3903808649645847	0.0	0.0	0.6096191350354152	0.0	0.0
EOC293_pOvaR1_DNA2	1.70029802282402	0.0	0.0	0.37201003160102153	0.0	0.0	0.6279899683989786	0.0	0.0
EOC293_pOvaR1_DNA2	0.0	0.0	0.0	0.8262861976426454	0.0	0.0	0.17371380235735456	0.0	0.0
EOC293_pOvaR1_DNA2	139.0	0.0	0.0	0.348503613269101	0.0	0.0	0.6514963867308989	0.0	0.0
EOC293_pOvaR1_DNA2	210.0	0.0	0.0	0.5665533404502716	0.0	0.0	0.43344665954972833	0.0	0.0
EOC293_pOvaR1_DNA2	343.0	0.0	0.0	0.41283966449661075	0.0	0.0	0.5871603355033893	0.0	0.0
EOC293_pOvaR1_DNA2	29.0	0.0	0.0	0.2250165496654028	0.0	0.0	0.7749834503345973	0.0	0.0
EOC293_pOvaR1_DNA2	70.0	0.0	0.0	0.3442888210334048	0.0	0.0	0.6557111789665951	0.0	0.0
EOC293_pOvaR1_DNA2	28.0	0.0	0.0	0.5514144855984777	0.0	0.0	0.44858551440152217	0.0	0.0
EOC293_pOvaR1_DNA2	3.0	0.0	0.0	0.34883933473650686	0.0	0.0	0.6511606652634931	0.0	0.0
EOC293_pOvaR1_DNA2	3.0	0.0	0.0	0.9995171056010238	0.0	0.0	0.0004828943989762519	0.0	0.0
EOC293_pOvaR1_DNA2	407.0	0.0	0.0	0.21226896701721404	0.0	0.0	0.787731032982786	0.0	0.0
EOC293_pOvaR1_DNA2	34.0	0.0	0.0	0.48577751518666556	0.0	0.0	0.5142224848133343	0.0	0.0
EOC293_pOvaR1_DNA2	4.0	0.0	0.0	0.7640436859700545	0.0	0.0	0.23595631402994552	0.0	0.0
EOC293_pOvaR1_DNA2	9.0	0.0	0.0	0.5043484598210919	0.0	0.0	0.4956515401789081	0.0	0.0
EOC293_pOvaR1_DNA2	13.0	0.0	0.0	0.2461033893365771	0.0	0.0	0.753896610663423	0.0	0.0
EOC293_pOvaR1_DNA2	18.0	0.0	0.0	0.29101412742313343	0.0	0.0	0.7089858725768666	0.0	0.0
EOC293_pOvaR1_DNA2	6.0	0.0	0.0	0.45832145712376826	0.0	0.0	0.5416785428762318	0.0	0.0
EOC293_pOvaR1_DNA2	172.0	0.0	0.0	0.08184505094528258	0.0	0.0	0.9181549490547174	0.0	0.0
EOC293_pOvaR1_DNA2	330.0	0.0	0.0	0.5034958772523611	0.0	0.0	0.496504122747639	0.0	0.0
EOC293_pOvaR1_DNA2	106.0	0.0	0.0	0.3148281669148568	0.0	0.0	0.6851718330851431	0.0	0.0
EOC293_pOvaR1_DNA2	63.0	0.0	0.0	0.010900760969140194	0.0	0.0	0.9890992390308598	0.0	0.0
EOC293_pOvaR1_DNA2	17.0	0.0	0.0	3.8227370983201493e-05	0.0	0.0	0.9999617726290168	0.0	0.0
EOC372_iOme1_DNA1	74.0	0.8361284254662752	0.0	0.0	0.1446823268343169	0.0	0.01918924769940783	0.0	0.0
EOC372_iOme1_DNA1	133.0	0.17502920970538055	0.0	0.0	0.17987656671341248	0.0	0.6450942235812069	0.0	0.0
EOC372_iOme1_DNA1	83.0	0.693815416144262	0.0	0.0	0.2658384949670869	0.0	0.04034608888865108	0.0	0.0
EOC372_iOme1_DNA1	201.0	0.7277542253978672	0.0	0.0	0.20744476174770546	0.0	0.0648010128544274	0.0	0.0
EOC372_iOme1_DNA1	48.0	0.22280153645289943	0.0	0.0	0.6469479558601617	0.0	0.13025050768693888	0.0	0.0
EOC372_iOme1_DNA1	32.0	0.10287659782072024	0.0	0.0	0.44892607285020997	0.0	0.44819732932906975	0.0	0.0
EOC372_iOme1_DNA1	11.0	0.9406164284428281	0.0	0.0	0.05787544002804647	0.0	0.0015081315291253438	0.0	0.0
EOC372_iOme1_DNA1	7.0	0.8391213263836235	0.0	0.0	0.15383460945028596	0.0	0.007044064166090651	0.0	0.0
EOC372_iOme1_DNA1	4.0	0.8358459859253135	0.0	0.0	0.15190208563574262	0.0	0.01225192843894391	0.0	0.0
EOC372_iOme1_DNA1	10.0	0.7182941025094229	0.0	0.0	0.2725693755227442	0.0	0.009136521967832918	0.0	0.0
EOC372_iOme1_DNA1	4.0	0.8656606818332985	0.0	0.0	0.020896382168282403	0.0	0.11344293599841919	0.0	0.0
EOC372_iOme1_DNA1	3.0	0.7674447585921577	0.0	0.0	0.23044016041691248	0.0	0.002115080990929859	0.0	0.0
EOC372_iOme1_DNA1	7.0	0.9258148407239569	0.0	0.0	0.07406009748942141	0.0	0.00012506178662150143	0.0	0.0
EOC372_iOme1_DNA1	4.0	0.4781929876904491	0.0	0.0	0.2912961677651554	0.0	0.23051084454439563	0.0	0.0
EOC372_iOme1_DNA1	4.0	0.1707801910079768	0.0	0.0	0.0729145102392124	0.0	0.7563052987528108	0.0	0.0
EOC372_iOme1_DNA1	2.0	0.7333272015780339	0.0	0.0	0.19974926687787295	0.0	0.06692353154409306	0.0	0.0
EOC372_iOme1_DNA1	0.0	0.9515230466785842	0.0	0.0	0.04013228085126612	0.0	0.00834467247014972	0.0	0.0
EOC372_iOme1_DNA1	0.0	0.8958884070309139	0.0	0.0	0.10331075426831375	0.0	0.000800838700772441	0.0	0.0
EOC372_iOme1_DNA1	10.0	0.4788277875372672	0.0	0.0	0.5037491761497105	0.0	0.01742303631302232	0.0	0.0
EOC372_iOme1_DNA1	34.0	0.9923076976818239	0.0	0.0	0.0	0.0	0.007692302318176021	0.0	0.0
EOC372_iOme1_DNA1	1.13282575928935	0.516306698530887	0.0	0.0	0.29178069381746846	0.0	0.19191260765164464	0.0	0.0
EOC372_iOme1_DNA1	1.70029802282402	0.42026617531130495	0.0	0.0	0.35764295018017833	0.0	0.2220908745085167	0.0	0.0
EOC372_iOme1_DNA1	0.0	0.8887920572829803	0.0	0.0	0.035236094735327655	0.0	0.07597184798169208	0.0	0.0
EOC372_iOme1_DNA1	139.0	0.7083749662961472	0.0	0.0	0.2691212480781399	0.0	0.022503785625712848	0.0	0.0
EOC372_iOme1_DNA1	210.0	0.6950822351543107	0.0	0.0	0.19078601300159514	0.0	0.11413175184409417	0.0	0.0
EOC372_iOme1_DNA1	343.0	0.5567060802361478	0.0	0.0	0.21632493673456413	0.0	0.22696898302928817	0.0	0.0
EOC372_iOme1_DNA1	29.0	0.19206767353732712	0.0	0.0	0.6497377718688345	0.0	0.15819455459383835	0.0	0.0
EOC372_iOme1_DNA1	70.0	0.10481224036146454	0.0	0.0	0.6173261929472886	0.0	0.2778615666912469	0.0	0.0
EOC372_iOme1_DNA1	28.0	0.37363796471872446	0.0	0.0	0.4565933695894406	0.0	0.16976866569183507	0.0	0.0
EOC372_iOme1_DNA1	3.0	0.7912506625974141	0.0	0.0	0.038873065664396765	0.0	0.16987627173818912	0.0	0.0
EOC372_iOme1_DNA1	3.0	0.9837283979927866	0.0	0.0	0.016268977714826882	0.0	2.624292386540313e-06	0.0	0.0
EOC372_iOme1_DNA1	407.0	0.47623495105629937	0.0	0.0	0.32461676982277304	0.0	0.19914827912092753	0.0	0.0
EOC372_iOme1_DNA1	34.0	0.726607864012607	0.0	0.0	0.14561183905373	0.0	0.12778029693366305	0.0	0.0
EOC372_iOme1_DNA1	4.0	0.8605575081285433	0.0	0.0	0.0	0.0	0.13944249187145677	0.0	0.0
EOC372_iOme1_DNA1	9.0	0.3978717629140283	0.0	0.0	0.4135128199515916	0.0	0.18861541713438015	0.0	0.0
EOC372_iOme1_DNA1	13.0	0.0578918636313557	0.0	0.0	0.7216107658493525	0.0	0.22049737051929189	0.0	0.0
EOC372_iOme1_DNA1	18.0	0.12026466493579786	0.0	0.0	0.6233920426421321	0.0	0.25634329242207005	0.0	0.0
EOC372_iOme1_DNA1	6.0	0.6739730939807351	0.0	0.0	0.1709177862286309	0.0	0.15510911979063396	0.0	0.0
EOC372_iOme1_DNA1	172.0	0.7559272457686625	0.0	0.0	0.008429308635159949	0.0	0.2356434455961775	0.0	0.0
EOC372_iOme1_DNA1	330.0	0.807305608770099	0.0	0.0	0.0	0.0	0.19269439122990092	0.0	0.0
EOC372_iOme1_DNA1	106.0	0.22849073131671127	0.0	0.0	0.6803899881282351	0.0	0.0911192805550537	0.0	0.0
EOC372_iOme1_DNA1	63.0	0.06183237986921295	0.0	0.0	0.8665446059658777	0.0	0.0716230141649095	0.0	0.0
EOC372_iOme1_DNA1	17.0	0.22627256293240014	0.0	0.0	0.7526380770055946	0.0	0.021089360062005253	0.0	0.0
EOC372_iPer1_DNA1	74.0	0.5705918635487541	0.0	0.0	0.37204001803743025	0.0	0.05736811841381554	0.0	0.0
EOC372_iPer1_DNA1	133.0	0.04757659946869716	0.0	0.0	0.1842379282254408	0.0	0.768185472305862	0.0	0.0
EOC372_iPer1_DNA1	83.0	0.3705743706288212	0.0	0.0	0.53502107509139	0.0	0.09440455427978882	0.0	0.0
EOC372_iPer1_DNA1	201.0	0.40581619750101394	0.0	0.0	0.43588176438783166	0.0	0.15830203811115437	0.0	0.0
EOC372_iPer1_DNA1	48.0	0.06895379259609188	0.0	0.0	0.7544507726168062	0.0	0.17659543478710202	0.0	0.0
EOC372_iPer1_DNA1	32.0	0.027375616643479338	0.0	0.0	0.4501359841879461	0.0	0.5224883991685745	0.0	0.0
EOC372_iPer1_DNA1	11.0	0.8071858757676593	0.0	0.0	0.18714442155947164	0.0	0.005669702672869044	0.0	0.0
EOC372_iPer1_DNA1	7.0	0.578846674062237	0.0	0.0	0.39986594864514124	0.0	0.021287377292621684	0.0	0.0
EOC372_iPer1_DNA1	4.0	0.571752717016779	0.0	0.0	0.3915320322643648	0.0	0.03671525071885625	0.0	0.0
EOC372_iPer1_DNA1	10.0	0.4023185060037794	0.0	0.0	0.5752628839561102	0.0	0.022418610040110323	0.0	0.0
EOC372_iPer1_DNA1	4.0	0.6005782786608583	0.0	0.0	0.05462791395644485	0.0	0.34479380738269677	0.0	0.0
EOC372_iPer1_DNA1	3.0	0.46652310465740143	0.0	0.0	0.5278442409373839	0.0	0.00563265440521459	0.0	0.0
EOC372_iPer1_DNA1	7.0	0.768038250416971	0.0	0.0	0.2315072396165202	0.0	0.00045450996650876253	0.0	0.0
EOC372_iPer1_DNA1	4.0	0.18494030239344686	0.0	0.0	0.42450686427010065	0.0	0.39055283333645247	0.0	0.0
EOC372_iPer1_DNA1	4.0	0.04543474260362518	0.0	0.0	0.07309474005182026	0.0	0.8814705173445544	0.0	0.0
EOC372_iPer1_DNA1	2.0	0.41217050984189413	0.0	0.0	0.4230443513957663	0.0	0.16478513876233952	0.0	0.0
EOC372_iPer1_DNA1	0.0	0.8351806278328912	0.0	0.0	0.1327322722605315	0.0	0.032087099906577425	0.0	0.0
EOC372_iPer1_DNA1	0.0	0.6951978123603898	0.0	0.0	0.30207973957742007	0.0	0.0027224480621899708	0.0	0.0
EOC372_iPer1_DNA1	10.0	0.19517468137829289	0.0	0.0	0.7737133103230027	0.0	0.031112008298704356	0.0	0.0
EOC372_iPer1_DNA1	34.0	0.9671552289498825	0.0	0.0	0.0	0.0	0.032844771050117474	0.0	0.0
EOC372_iPer1_DNA1	1.13282575928935	0.21017920626277875	0.0	0.0	0.44756913209344923	0.0	0.342251661643772	0.0	0.0
EOC372_iPer1_DNA1	1.70029802282402	0.15333432826459859	0.0	0.0	0.49168415372786073	0.0	0.3549815180075407	0.0	0.0
EOC372_iPer1_DNA1	0.0	0.6562317364642479	0.0	0.0	0.09803167421264795	0.0	0.24573658932310405	0.0	0.0
EOC372_iPer1_DNA1	139.0	0.3889958241176362	0.0	0.0	0.5568667768209256	0.0	0.054137399061438274	0.0	0.0
EOC372_iPer1_DNA1	210.0	0.3631611017994502	0.0	0.0	0.3756049042776535	0.0	0.2612339939228962	0.0	0.0
EOC372_iPer1_DNA1	343.0	0.23527834614708604	0.0	0.0	0.3444959854897869	0.0	0.4202256683631272	0.0	0.0
EOC372_iPer1_DNA1	29.0	0.057619682459057915	0.0	0.0	0.7344737609977178	0.0	0.20790655654322435	0.0	0.0
EOC372_iPer1_DNA1	70.0	0.02872962067854591	0.0	0.0	0.6376086174425782	0.0	0.33366176187887564	0.0	0.0
EOC372_iPer1_DNA1	28.0	0.13166196244345754	0.0	0.0	0.6062622301867509	0.0	0.26207580736979164	0.0	0.0
EOC372_iPer1_DNA1	3.0	0.470441155573823	0.0	0.0	0.087088658174781	0.0	0.44247018625139606	0.0	0.0
EOC372_iPer1_DNA1	3.0	0.9413282333332413	0.0	0.0	0.0586607655147065	0.0	1.1001152052203997e-05	0.0	0.0
EOC372_iPer1_DNA1	407.0	0.18517118427562798	0.0	0.0	0.4756030998907515	0.0	0.3392257158336205	0.0	0.0
EOC372_iPer1_DNA1	34.0	0.3959553462686835	0.0	0.0	0.29899531972075893	0.0	0.3050493340105576	0.0	0.0
EOC372_iPer1_DNA1	4.0	0.5848417482186707	0.0	0.0	0.0	0.0	0.41515825178132926	0.0	0.0
EOC372_iPer1_DNA1	9.0	0.14299971895794694	0.0	0.0	0.5600188299755815	0.0	0.2969814510664715	0.0	0.0
EOC372_iPer1_DNA1	13.0	0.015466875741267809	0.0	0.0	0.7264565699622372	0.0	0.2580765542964949	0.0	0.0
EOC372_iPer1_DNA1	18.0	0.03347874151593529	0.0	0.0	0.6539038868399557	0.0	0.31261737164410913	0.0	0.0
EOC372_iPer1_DNA1	6.0	0.33740499745053776	0.0	0.0	0.32241689895648507	0.0	0.3401781035929771	0.0	0.0
EOC372_iPer1_DNA1	172.0	0.4153418420831572	0.0	0.0	0.017451759818774754	0.0	0.5672063980980679	0.0	0.0
EOC372_iPer1_DNA1	330.0	0.4888393965793928	0.0	0.0	0.0	0.0	0.5111606034206072	0.0	0.0
EOC372_iPer1_DNA1	106.0	0.07159476272365721	0.0	0.0	0.803326635062653	0.0	0.12507860221368972	0.0	0.0
EOC372_iPer1_DNA1	63.0	0.016983074238520357	0.0	0.0	0.8968356318497754	0.0	0.08618129391170413	0.0	0.0
EOC372_iPer1_DNA1	17.0	0.07172616955667982	0.0	0.0	0.8989872129557426	0.0	0.029286617487577667	0.0	0.0
EOC372_pPer1_DNA1	74.0	0.6736887812486938	0.0	0.0	0.26849232344136215	0.0	0.05781889530994407	0.0	0.0
EOC372_pPer1_DNA1	133.0	0.05830972112383919	0.0	0.0	0.1380177946337195	0.0	0.8036724842424413	0.0	0.0
EOC372_pPer1_DNA1	83.0	0.47620407854452784	0.0	0.0	0.42023971797630966	0.0	0.1035562034791626	0.0	0.0
EOC372_pPer1_DNA1	201.0	0.5026380591139565	0.0	0.0	0.32999181531413135	0.0	0.16737012557191214	0.0	0.0
EOC372_pPer1_DNA1	48.0	0.10127656444154201	0.0	0.0	0.6773142075172371	0.0	0.22140922804122093	0.0	0.0
EOC372_pPer1_DNA1	32.0	0.03657289116500257	0.0	0.0	0.3675763752686658	0.0	0.5958507335663316	0.0	0.0
EOC372_pPer1_DNA1	11.0	0.8713005754347479	0.0	0.0	0.12347521999876537	0.0	0.005224204566486641	0.0	0.0
EOC372_pPer1_DNA1	7.0	0.6879318555983067	0.0	0.0	0.2904723353470491	0.0	0.02159580905464429	0.0	0.0
EOC372_pPer1_DNA1	4.0	0.6787092306431136	0.0	0.0	0.2840869557390467	0.0	0.03720381361783968	0.0	0.0
EOC372_pPer1_DNA1	10.0	0.5204122569200018	0.0	0.0	0.4548333870681642	0.0	0.024754356011834094	0.0	0.0
EOC372_pPer1_DNA1	4.0	0.6469711115391322	0.0	0.0	0.03596982794922217	0.0	0.3170590605116457	0.0	0.0
EOC372_pPer1_DNA1	3.0	0.587584022508153	0.0	0.0	0.406360123863305	0.0	0.006055853628542061	0.0	0.0
EOC372_pPer1_DNA1	7.0	0.8440614815315223	0.0	0.0	0.1555121352669716	0.0	0.00042638320150607123	0.0	0.0
EOC372_pPer1_DNA1	4.0	0.23777412036560436	0.0	0.0	0.3336001314529192	0.0	0.4286257481814763	0.0	0.0
EOC372_pPer1_DNA1	4.0	0.05392494551275071	0.0	0.0	0.05302690071783266	0.0	0.8930481537694166	0.0	0.0
EOC372_pPer1_DNA1	2.0	0.5079655179635371	0.0	0.0	0.3186777139018252	0.0	0.17335676813463777	0.0	0.0
EOC372_pPer1_DNA1	0.0	0.8850050570800028	0.0	0.0	0.08597067664605794	0.0	0.02902426627393918	0.0	0.0
EOC372_pPer1_DNA1	0.0	0.7880599846291922	0.0	0.0	0.20930565050660943	0.0	0.0026343648641982227	0.0	0.0
EOC372_pPer1_DNA1	10.0	0.28096695638756214	0.0	0.0	0.6808011985983098	0.0	0.03823184501412818	0.0	0.0
EOC372_pPer1_DNA1	34.0	0.9718275444790788	0.0	0.0	0.0	0.0	0.02817245552092126	0.0	0.0
EOC372_pPer1_DNA1	1.13282575928935	0.27088344660055524	0.0	0.0	0.3525829613606792	0.0	0.3765335920387657	0.0	0.0
EOC372_pPer1_DNA1	1.70029802282402	0.202584961438089	0.0	0.0	0.3970658123340424	0.0	0.4003492262278685	0.0	0.0
EOC372_pPer1_DNA1	0.0	0.7087361536969913	0.0	0.0	0.06471459728214353	0.0	0.22654924902086515	0.0	0.0
EOC372_pPer1_DNA1	139.0	0.5015512779306405	0.0	0.0	0.4388642312789596	0.0	0.05958449079039989	0.0	0.0
EOC372_pPer1_DNA1	210.0	0.44519270734060934	0.0	0.0	0.28144170064199076	0.0	0.2733655920173999	0.0	0.0
EOC372_pPer1_DNA1	343.0	0.292430994570549	0.0	0.0	0.26171829571815297	0.0	0.44585070971129803	0.0	0.0
EOC372_pPer1_DNA1	29.0	0.08423566044042453	0.0	0.0	0.6563113057937046	0.0	0.2594530337658709	0.0	0.0
EOC372_pPer1_DNA1	70.0	0.0408509300316994	0.0	0.0	0.554159407156799	0.0	0.4049896628115015	0.0	0.0
EOC372_pPer1_DNA1	28.0	0.18136643667022226	0.0	0.0	0.5104645471590307	0.0	0.30816901617074705	0.0	0.0
EOC372_pPer1_DNA1	3.0	0.5219150405846115	0.0	0.0	0.0590560749847548	0.0	0.4190288844306337	0.0	0.0
EOC372_pPer1_DNA1	3.0	0.9632980183367281	0.0	0.0	0.0366923716675892	0.0	9.6099956826125e-06	0.0	0.0
EOC372_pPer1_DNA1	407.0	0.241912467191808	0.0	0.0	0.3797851670146344	0.0	0.3783023657935576	0.0	0.0
EOC372_pPer1_DNA1	34.0	0.4718761687467874	0.0	0.0	0.21779840712628734	0.0	0.3103254241269252	0.0	0.0
EOC372_pPer1_DNA1	4.0	0.6226822494932327	0.0	0.0	0.0	0.0	0.3773177505067672	0.0	0.0
EOC372_pPer1_DNA1	9.0	0.19355337451780236	0.0	0.0	0.4633153287563648	0.0	0.343131296725833	0.0	0.0
EOC372_pPer1_DNA1	13.0	0.022752011299867467	0.0	0.0	0.6531836867509471	0.0	0.32406430194918545	0.0	0.0
EOC372_pPer1_DNA1	18.0	0.04782507279178361	0.0	0.0	0.5709642414131056	0.0	0.3812106857951108	0.0	0.0
EOC372_pPer1_DNA1	6.0	0.40904466348753044	0.0	0.0	0.23891614161624594	0.0	0.3520391948962237	0.0	0.0
EOC372_pPer1_DNA1	172.0	0.4563250017040399	0.0	0.0	0.011719694267409217	0.0	0.531955304028551	0.0	0.0
EOC372_pPer1_DNA1	330.0	0.5283738176871333	0.0	0.0	0.0	0.0	0.4716261823128667	0.0	0.0
EOC372_pPer1_DNA1	106.0	0.10695583562805801	0.0	0.0	0.7335401222430961	0.0	0.159504042128846	0.0	0.0
EOC372_pPer1_DNA1	63.0	0.026588942506085633	0.0	0.0	0.8582347343292399	0.0	0.11517632316467447	0.0	0.0
EOC372_pPer1_DNA1	17.0	0.11099365600926771	0.0	0.0	0.850320223839923	0.0	0.0386861201508092	0.0	0.0
EOC523_pOme1_DNA2	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5513196630588874	0.44868033694111253
EOC523_pOme1_DNA2	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4720993122507995	0.5279006877492004
EOC523_pOme1_DNA2	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8565242832139299	0.1434757167860701
EOC523_pOme1_DNA2	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.925132906576429	0.07486709342357106
EOC523_pOme1_DNA2	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92403041483056	0.07596958516943998
EOC523_pOme1_DNA2	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8812019625794104	0.11879803742058968
EOC523_pOme1_DNA2	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8918144882066154	0.1081855117933846
EOC523_pOme1_DNA2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6839365946856574	0.3160634053143427
EOC523_pOme1_DNA2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9870949158153031	0.01290508418469696
EOC523_pOme1_DNA2	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8120448880014719	0.18795511199852805
EOC523_pOme1_DNA2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7553913288034831	0.24460867119651694
EOC523_pOme1_DNA2	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.758203625880096	0.241796374119904
EOC523_pOme1_DNA2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
EOC523_pOme1_DNA2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015131828309395527	0.9848681716906045
EOC523_pOme1_DNA2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9046068922769875	0.09539310772301259
EOC523_pOme1_DNA2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9490473485088208	0.05095265149117924
EOC523_pOme1_DNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9511795038751004	0.048820496124899596
EOC523_pOme1_DNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9208328232081762	0.07916717679182386
EOC523_pOme1_DNA2	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2428796904283079	0.7571203095716921
EOC523_pOme1_DNA2	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4155957434904136	0.5844042565095863
EOC523_pOme1_DNA2	1.13282575928935	0.0	0.0	0.0	0.0	0.0	0.0	0.13118120727862417	0.8688187927213759
EOC523_pOme1_DNA2	1.70029802282402	0.0	0.0	0.0	0.0	0.0	0.0	0.3173724261898219	0.6826275738101781
EOC523_pOme1_DNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9616363169369385	0.038363683063061496
EOC523_pOme1_DNA2	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9970802726164926	0.0029197273835074268
EOC523_pOme1_DNA2	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9435647579523215	0.05643524204767854
EOC523_pOme1_DNA2	343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47523903715232385	0.5247609628476761
EOC523_pOme1_DNA2	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020777385247659694	0.9792226147523403
EOC523_pOme1_DNA2	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027464867029760757	0.9725351329702393
EOC523_pOme1_DNA2	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31635670403255967	0.6836432959674402
EOC523_pOme1_DNA2	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EOC523_pOme1_DNA2	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999982297514275	1.7702485725050396e-06
EOC523_pOme1_DNA2	407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9241625465765307	0.07583745342346929
EOC523_pOme1_DNA2	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9298340776890519	0.07016592231094812
EOC523_pOme1_DNA2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999383078346	6.169216537965777e-08
EOC523_pOme1_DNA2	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10265506207573742	0.8973449379242626
EOC523_pOme1_DNA2	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029696920820796607	0.9997030307917919
EOC523_pOme1_DNA2	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16741865515873172	0.8325813448412683
EOC523_pOme1_DNA2	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EOC523_pOme1_DNA2	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8631028905039566	0.13689710949604342
EOC523_pOme1_DNA2	330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8869882406756167	0.1130117593243834
EOC523_pOme1_DNA2	106.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
EOC523_pOme1_DNA2	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8825133471783031	0.11748665282169679
EOC523_pOme1_DNA2	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999805933793731	1.940662062688319e-05
EOC523_pOvaR1_DNA2	74.0	0.0	0.0	0.0	0.5330401582957043	0.0	0.0	0.2612006403417241	0.20575920136257164
EOC523_pOvaR1_DNA2	133.0	0.0	0.0	0.0	0.47572831053733483	0.0	0.0	0.25176845910298057	0.2725032303596846
EOC523_pOvaR1_DNA2	83.0	0.0	0.0	0.0	0.3068891390774366	0.0	0.0	0.5964090856872498	0.09670177523531356
EOC523_pOvaR1_DNA2	201.0	0.0	0.0	0.0	0.15776892092747163	0.0	0.0	0.7810499972455455	0.06118108182698299
EOC523_pOvaR1_DNA2	48.0	0.0	0.0	0.0	0.0699674137629981	0.0	0.0	0.8614761519887083	0.06855643424829366
EOC523_pOvaR1_DNA2	32.0	0.0	0.0	0.0	0.03714374947037104	0.0	0.0	0.8517140265559675	0.11114222397366147
EOC523_pOvaR1_DNA2	11.0	0.0	0.0	0.0	0.4242328960560068	0.0	0.0	0.5152642245943483	0.06050287934964477
EOC523_pOvaR1_DNA2	7.0	0.0	0.0	0.0	0.43044594095720273	0.0	0.0	0.39352561433043853	0.1760284447123587
EOC523_pOvaR1_DNA2	4.0	0.0	0.0	0.0	0.30346822037911747	0.0	0.0	0.687827497997129	0.008704281623753623
EOC523_pOvaR1_DNA2	10.0	0.0	0.0	0.0	0.14252226637322876	0.0	0.0	0.7005308065216115	0.1569469271051597
EOC523_pOvaR1_DNA2	4.0	0.0	0.0	0.0	0.04918997461696933	0.0	0.0	0.7239094599523772	0.2269005654306535
