MutationType	CH43A	CH43B	CH43C	CH43D	CH43E	CH43F	CH43G	CH43H	CH43I	CH43J
4.0	0.000597729526925832	0.0802139725163579	0.0018597046415925434	0.00044227110092833757	0.0006203375277982559	0.0	0.004061218312708661	0.0025852713578061446	0.01644242326737185	0.008832632601261138
4.0	0.0009422365042787817	0.019586362722329796	0.0	0.0011974718766712348	0.0024778563501443784	0.00032897507326424603	0.0221390805253759	8.76241346122697e-05	5.184090696275234e-05	0.006496961524541405
2.0	0.0001303396624308467	0.0003126925590021301	0.0005714649136189109	0.00028266348381293936	0.0002072581864526768	0.0006520229877787642	0.00013072465238110455	0.00023677303611322032	1.6979826435452595e-05	0.00011773900139814941
0.0	0.0006428600408428054	0.0008164102554655983	0.0005364800867755548	0.0003256620788630471	4.3912556702707664e-05	0.0005711170425638557	3.167965229188496e-05	0.00020879646770481487	7.228444283713387e-05	0.0004772636928828433
0.0	0.0009879483257827814	0.0004131492332646758	1.2995936540391995e-05	0.001091758395486977	0.0002447950861079562	0.002284498897206504	1.4141914471110795e-05	0.00015544754373259196	0.0002677738756318604	0.00028587258572770224
10.0	0.00047707745747175065	0.00027874307112150183	0.003721795720048249	0.002671788245788775	0.005213466592831537	0.003166034682435566	5.483416996412416e-05	0.00014646062831161544	0.0024429415857593994	0.0059106687043095005
34.0	0.0014519123247009702	1.6583019169047474e-05	0.008939827417967762	0.003632655128603801	0.0	0.0006053679979137794	1.3395810627194748e-05	0.0007170921490848061	0.0035353013523854314	0.0010818262536486144
1.13282575928935	0.00016339962598976854	0.000195725286380366	0.00022950128768115975	0.00019892792080099752	0.00029597557095485173	0.00043521513740415687	0.00024591376055468575	6.088362818386983e-05	0.0032199371652677656	0.0006011341162957251
1.70029802282402	0.00048537970404140653	0.00016391921788454268	0.0004249554863145022	0.0001674260453432197	0.0002959741831455176	0.00022769732810957067	0.00029408291899017056	0.00015768403058245893	0.0035079791233874856	0.0008189987695368473
0.0	0.0006672826828324574	0.0007731150636755046	0.00011897244517927842	0.00046902747031708715	0.00014305220534396312	0.004894248269156378	0.00020760879789833098	2.3215369924312056e-05	8.478463132632897e-06	0.0013700166781279678
139.0	0.18466603120788933	0.0013984202598438245	0.01128494163002074	0.029387469953357642	0.07837786098942161	0.07671826196252543	0.005771516209069214	0.052956735037732974	0.0007119523871630042	0.010780355486785994
210.0	0.03381490783765912	0.11255616372451187	0.15031129643321037	0.09596496626734762	0.05317939406260848	0.02604777758824639	0.05904921494424343	0.11337789326906204	0.003913278090516939	0.055661704500671476
343.0	0.0535401723976247	0.14539148427546025	0.11827118374407292	0.13288289450109006	0.11027975294739008	0.15418456088751553	0.19497427746653556	0.05956033827839178	0.21949041411280631	0.20408742748200892
29.0	0.0014634466256115467	0.0006638882920378819	0.0010636706544755725	0.00022110245685325936	0.0009505907600187163	0.00014588846159313106	0.0005629672452960292	0.0003526008749031462	0.1574593986570835	0.0022234822609596976
70.0	0.0037703067198162897	0.0012892235368614196	0.012389164066989906	0.00042868868607911283	0.008331212324264925	0.011377271713572555	0.004855480967962649	0.0009585536312079057	0.16811201095581055	0.03588273199599541
28.0	0.0042352817778009925	0.011958101654890925	0.008870303258299827	0.009087361912534106	0.018350100617390126	0.021490886304527522	0.010949555172119289	0.0003717483393847942	0.0014886023580356778	0.032911298887338486
3.0	0.0018805361343038384	0.003854611560527701	0.004974376017926261	0.009331351923756302	0.00046818533162650054	0.001676403139863396	0.007535550738921302	0.000682713814894669	0.0	0.0012303980463184417
3.0	0.000258824595825109	1.7478841982665472e-05	0.000607104425671423	0.0004436356293808785	7.674158424292088e-05	6.189922899068279e-05	4.699176692213314e-10	0.0021941382176009936	1.2284714046018053e-09	9.7537777156802e-05
407.0	0.10476346857845784	0.07564174931496381	0.15048425503075122	0.05250387847656384	0.1873668411374092	0.037174821831285974	0.1281447347253561	0.27408233284950256	0.03340097753796788	0.06762783339247108
34.0	0.01860754641704261	0.01614568443968892	0.015542939621955156	0.025292530860751866	0.009566531176678836	0.007627732969689893	0.017286047483794392	0.00835633661003385	0.003418419843947049	0.0173014683322981
4.0	0.010744858954567463	0.007309086790774018	0.0010505268644556054	0.002612518852693029	0.0	0.007055576846469193	0.0040713200430036525	0.0010058235438191333	0.0	0.005158887076793322
9.0	0.001381113721672591	0.0008911660615376605	0.0004533289138635155	0.0003442223701858893	0.0008797871812203084	0.0006603625509524136	0.0006010177774624026	0.00019917029148928177	0.03552547067403793	0.0018302142222819384
13.0	0.00015955977250081764	0.00015288710569642206	0.0010596585940629666	2.4687778168512866e-05	0.0002986719280816885	0.00017843951686456804	0.00019082824917632024	2.1483364130006066e-05	0.06072790559381246	0.0021373156546362184
18.0	0.0024513486304016396	0.0006113813704359927	0.0035492540459381417	0.0006845859123859554	0.005877706419560127	0.006980451478302712	0.0029741648175695447	0.00035950819318259164	0.019442902277223766	0.015579099890892394
6.0	0.0012557333374024892	0.0034354883979540317	0.005245548526290804	0.0056216502300230784	0.0022708437370602044	0.004682977970223874	0.005087752461549826	0.00017058568390893925	0.0	0.0016070320502157643
172.0	0.026529703707348817	0.02349714364856483	0.00893546764817943	0.00791691638336175	0.002179884606477263	0.04615989043493755	0.01502098117431164	0.20507393706589938	0.04499886642210185	0.0322281351740187
330.0	0.2844116407632828	0.17208429608494044	0.11453182589262724	0.16418900043237955	0.0	0.13344640975386723	0.2146435020118952	0.060054585540884026	0.10090451050549745	0.19550512732937933
106.0	0.005685845122616229	0.033167873793281615	0.07332918293774128	0.03721312677487731	0.24281680569052697	0.016794527856400236	0.04032774291932584	0.001431377884752223	1.401298464324817e-47	0.0048877731770532685
63.0	0.001723301258025458	0.00031002964591615533	0.046502921746578066	2.6623942103469746e-05	0.055982580166310074	5.62916479566411e-05	0.004615035530296154	0.0015172915586617818	0.002107202696534927	0.004587276378297247
17.0	1.7869289306418067e-05	0.00017473262881502195	0.012289836722193286	2.788125637032124e-09	0.0022128199448866325	2.8162103760109856e-10	2.434837450024929e-06	0.00016977973074892462	1.2840952088311042e-08	0.0010183104647305007
