Sample Names	MutationType	CH43A	CH43B	CH43C	CH43D	CH43E	CH43F	CH43G	CH43H
EOC133_pAsc1_DNA1		0.0	0.20065052286397322	0.0	0.06845397108224288	0.5720024327260859	0.0	0.11718571470217984	0.041707358625518144
EOC133_pAsc1_DNA1		0.0	0.5630700901081637	0.0	0.015991870368348617	0.2981578120200176	0.0	0.08196688323838246	0.04081334426508753
EOC133_pAsc1_DNA1		0.0	0.29509520128547717	0.0	0.1746409705383832	0.03545584769032741	0.0	0.33200245760101954	0.1628055228847926
EOC133_pAsc1_DNA1		0.0	0.19577354065297983	0.0	0.5113257254029078	0.2929006786418083	0.0	0.0	5.530230411585422e-08
EOC133_pAsc1_DNA1		0.0	0.0	0.0	0.21253468682747956	0.09117855490605718	0.0	0.006888420124847906	0.6893983381416153
EOC133_pAsc1_DNA1		0.0	0.6054036874355192	0.0	0.33542749552607876	0.006921908997590998	0.0	0.04495705364384984	0.0072898543969611524
EOC133_pAsc1_DNA1		0.0	0.6725371150897113	0.0	0.0719161325520414	0.21288370315583932	0.0	0.03940959437277201	0.0032534548296360593
EOC133_pAsc1_DNA1		0.0	0.7576362228407412	0.0	0.010408829161481684	0.16053217098839342	0.0	0.06619821495721112	0.0052245620521725565
EOC133_pAsc1_DNA1		0.0	0.9016127409708461	0.0	0.026738189236722783	0.00021919949066562117	0.0	0.06308949955047774	0.008340370751287761
EOC133_pAsc1_DNA1		0.0	0.5653225521909747	0.0	0.21035898950351728	0.16363022686290044	0.0	0.010475529575683973	0.05021270186692368
EOC133_pAsc1_DNA1		0.0	0.2003221237307398	0.0	0.0	0.6878104621710698	0.0	0.03537587619349745	0.07649153790469294
EOC133_pAsc1_DNA1		0.0	0.5946575038444541	0.0	0.05761812416755935	0.06485508998664628	0.0	0.0252921533830386	0.2575771286183017
EOC133_pAsc1_DNA1		0.0	0.44432253923004367	0.0	0.07571191045367795	0.10243095150278797	0.0	0.087649175435737	0.2898854233777534
EOC133_pAsc1_DNA1		0.0	0.98141236571117	0.0	0.0022256993922327864	0.010385849435424784	0.0	0.005630676258859261	0.00034540920231316863
EOC133_pAsc1_DNA1		0.0	0.7120073760061293	0.0	0.07024016517000228	0.012190467598080042	0.0	0.20464054969887582	0.0009214415269125316
EOC133_pAsc1_DNA1		0.0	0.24210407837122316	0.0	0.147232088475576	0.47032818472668186	0.0	0.12851611889966574	0.011819529526853091
EOC133_pAsc1_DNA1		0.0	0.6395469652848828	0.0	0.10007798241060815	0.13625264230580061	0.0	0.04600696538713998	0.07811544461156837
EOC133_pAsc1_DNA1		0.0	0.019852984403731334	0.0	0.027091947757560502	0.012575015400714996	0.0	0.012800982621585261	0.927679069816408
EOC133_pAsc1_DNA1		0.0	0.4637344861496107	0.0	0.04580235764175527	0.0974093580052403	0.0	0.007088535410617107	0.3859652627927767
EOC133_pAsc1_DNA1		0.0	0.7874431331886708	0.0	0.11572530026511682	0.07842885489678192	0.0	0.0042570356079094235	0.01414567604152111
EOC133_pAsc1_DNA1		0.0	0.5403731917422229	0.0	0.05788642049337522	0.3378289360154003	0.0	0.06391145174900172	0.0
EOC133_pAsc1_DNA1		0.0	0.015445783782919968	0.0	0.01031484662354016	0.5209260469975404	0.0	0.4533120886497842	1.2339462151625198e-06
EOC133_pAsc1_DNA1		0.0	0.27561822589255436	0.0	0.19118397053040967	0.2854980566075452	0.0	0.21994635585719965	0.027753391112291036
EOC133_pAsc1_DNA1		0.0	0.5640927426539593	0.0	0.09467879933790224	0.18006843009560683	0.0	0.14440424767491694	0.016755780237614676
EOC133_pAsc1_DNA1		0.0	0.8811910696184504	0.0	0.0	0.02301630298346568	0.0	0.09579261831096954	9.087114343434942e-09
EOC133_pAsc1_DNA1		0.0	0.2641723028853921	0.0	0.04858325184574171	0.016551984194804907	0.0	0.046442497914286826	0.6242499631597743
EOC133_pAsc1_DNA1		0.0	0.07892947977361975	0.0	0.016913355691724037	0.044553465284256806	0.0	0.00016603165177869332	0.8594376675986207
EOC133_pAsc1_DNA1		0.0	0.6900732443889331	0.0	0.08257444983932466	0.07780969433464667	0.0	0.017294314536753837	0.13224829690034162
EOC133_pAsc1_DNA1		0.0	0.684445832738926	0.0	0.10453134047700224	0.1934465418356204	0.0	0.017576284948451378	0.0
EOC133_pAsc1_DNA1		0.0	0.4364633689975444	0.0	0.0023940777701483627	0.19868154256691795	0.0	0.2913929248811182	0.07106808578427108
EOC133_pAsc1_DNA1		0.0	0.7233812464397721	0.0	0.0	0.1108881857373703	0.0	0.13858045364854005	0.02715011417431762
EOC133_pAsc1_DNA1		0.0	0.2508904139086287	0.0	0.6057209231075872	0.1332599551077871	0.0	0.010128707875996998	0.0
EOC133_pAsc1_DNA1		0.0	0.013282758280937498	0.0	0.5131185735369197	0.43375500104837433	0.0	0.033073345717008616	0.006770321416759827
EOC133_pAsc1_DNA1		0.0	4.528812658904156e-07	0.0	0.18871955273464935	0.7996995210559882	0.0	0.011580127758438764	3.4556965784475863e-07
EOC133_pOme1_TR_DNA		0.0	0.7471130186447406	0.0	0.1148066817124975	0.09724957665662641	0.0	0.013436783475641683	0.02739393951049383
EOC133_pOme1_TR_DNA		0.0	0.16705435916375477	0.0	0.27938759751926395	0.4193173209055261	0.0	0.03531533206827743	0.09892539034317788
EOC133_pOme1_TR_DNA		0.0	0.36122121725239437	0.0	0.17485679937497148	0.34870045687245643	0.0	0.08116318904699102	0.03405833745318684
EOC133_pOme1_TR_DNA		0.0	0.5271988518263073	0.0	0.13548208435322123	0.1446463108677135	0.0	0.16019652672988546	0.03247622622287234
EOC133_pOme1_TR_DNA		0.0	0.3258413093320222	0.0	0.1308357232181021	0.07932093586643948	0.0	0.3847579692862169	0.07924406229721938
EOC133_pOme1_TR_DNA		0.0	0.011644694835293087	0.0	0.09955305247307633	0.1594415271199275	0.0	0.5452259089048775	0.18413481666682557
EOC133_pOme1_TR_DNA		0.0	0.944413609481507	0.0	0.04005379330596795	0.00038216632746658236	0.0	0.011619385127525597	0.0035310457575328203
EOC133_pOme1_TR_DNA		0.0	0.9093892435019878	0.0	0.04362099620613416	0.026438028892043157	0.0	0.009524974345175373	0.011026757054659553
EOC133_pOme1_TR_DNA		0.0	0.6625176685600962	0.0	0.046033830958191205	0.2657117922155286	0.0	0.024920530375118554	0.0008161778910654447
EOC133_pOme1_TR_DNA		0.0	0.1445570579413686	0.0	0.08568128428798526	0.6108505198761522	0.0	0.10058757369215875	0.05832356420233521
EOC133_pOme1_TR_DNA		0.0	0.46546521171609195	0.0	0.02296742704740249	0.3653499305346778	0.0	0.08072979418890619	0.06548763651292155
EOC133_pOme1_TR_DNA		0.0	0.2165621861288854	0.0	0.22266652495173905	0.038569714102472744	0.0	0.29029023874068904	0.23191133607621367
EOC133_pOme1_TR_DNA		0.0	0.12894292788176162	0.0	0.5850991817753456	0.28595781964294015	0.0	0.0	7.069995267931197e-08
EOC133_pOme1_TR_DNA		0.0	0.0	0.0	0.19951231026761357	0.07302681074943757	0.0	0.004434471253990204	0.7230264077289587
EOC133_pOme1_TR_DNA		0.0	0.4781514867191268	0.0	0.4602644410947048	0.008103719515720174	0.0	0.04230473160696585	0.011175621063482454
EOC133_pOme1_TR_DNA		0.0	0.5766372199157014	0.0	0.10712752077616243	0.27056206054419346	0.0	0.040258633898395735	0.005414564865547094
EOC133_pOme1_TR_DNA		0.0	0.6870800339359827	0.0	0.016399733634746755	0.21579766648065574	0.0	0.07152593297424119	0.009196632974373528
EOC133_pOme1_TR_DNA		0.0	0.8671459729099695	0.0	0.04467787198952525	0.00031249982534903076	0.0	0.07229360937844732	0.015570045896708856
EOC133_pOme1_TR_DNA		0.0	0.44052730405450413	0.0	0.28479077132033787	0.1890071005332266	0.0	0.00972575135006507	0.07594907274186617
EOC133_pOme1_TR_DNA		0.0	0.14202320703437274	0.0	0.0	0.722831789141585	0.0	0.029881903521697274	0.10526310030234508
EOC133_pOme1_TR_DNA		0.0	0.45015886603992356	0.0	0.07577855774393838	0.07277480289523419	0.0	0.02281157995147454	0.3784761933694293
EOC133_pOme1_TR_DNA		0.0	0.3185564895529213	0.0	0.09430628411465611	0.1088572569408908	0.0	0.07486978771447575	0.403410181677056
EOC133_pOme1_TR_DNA		0.0	0.973571950632011	0.0	0.003835935976668245	0.015272024656754125	0.0	0.00665499509299525	0.0006650936415714037
EOC133_pOme1_TR_DNA		0.0	0.6486273707182951	0.0	0.11116923522235643	0.016461492549328185	0.0	0.2221125644942927	0.001629337015727551
EOC133_pOme1_TR_DNA		0.0	0.17657270094539282	0.0	0.18655729794826015	0.5084643711985213	0.0	0.11167339282334858	0.01673223708447716
EOC133_pOme1_TR_DNA		0.0	0.5234358760718589	0.0	0.14230425959204393	0.16530045283889472	0.0	0.04486268743401865	0.12409672406318369
EOC133_pOme1_TR_DNA		0.0	0.010440881783423613	0.0	0.024753688533624366	0.009802976683792947	0.0	0.00802094132710096	0.9469815116720581
EOC133_pOme1_TR_DNA		0.0	0.3208533920686442	0.0	0.05505710734549239	0.09990241553632774	0.0	0.005843383753571443	0.5183437012959642
EOC133_pOme1_TR_DNA		0.0	0.692389338901111	0.0	0.17678597328659015	0.10222217402692947	0.0	0.004459735573632454	0.024142778211736927
EOC133_pOme1_TR_DNA		0.0	0.4437090176581781	0.0	0.08257897166846967	0.4111869967730517	0.0	0.0625250139003004	0.0
EOC133_pOme1_TR_DNA		0.0	0.011478450773679276	0.0	0.01331755242558692	0.5738355701526197	0.0	0.4013666467222246	1.7799258895767251e-06
EOC133_pOme1_TR_DNA		0.0	0.20463301956833918	0.0	0.24660823345507576	0.31420204196931883	0.0	0.19456073807125782	0.03999596693600837
EOC133_pOme1_TR_DNA		0.0	0.47004914348540233	0.0	0.13706728506429086	0.2224172150564864	0.0	0.14336507822355724	0.02710127817026299
EOC133_pOme1_TR_DNA		0.0	0.855991481460261	0.0	0.0	0.03314156315203926	0.0	0.11086693825374118	1.7133958602761956e-08
EOC133_pOme1_TR_DNA		0.0	0.1610673928268269	0.0	0.05146301695161872	0.014959203723346949	0.0	0.03373700856964939	0.7387733779285581
EOC133_pOme1_TR_DNA		0.0	0.04283247708763582	0.0	0.015946010607651495	0.035838803836885216	0.0	0.00010734837974485794	0.9052753600880826
EOC133_pOme1_TR_DNA		0.0	0.5627852045326587	0.0	0.11699882132424687	0.09406309370277798	0.0	0.01680434116142545	0.20934853927889108
EOC133_pOme1_TR_DNA		0.0	0.5831314684079931	0.0	0.15472561946253138	0.24430166807254278	0.0	0.017841244056932794	0.0
EOC133_pOme1_TR_DNA		0.0	0.3576832704502084	0.0	0.003408610651822039	0.2413495077595745	0.0	0.2845119317506431	0.11304667938775188
EOC133_pOme1_TR_DNA		0.0	0.6543117910246097	0.0	0.0	0.1486759923635264	0.0	0.1493448098058397	0.047667406806024104
EOC133_pOme1_TR_DNA		0.0	0.16584047111793362	0.0	0.6956124492455317	0.13057023460434855	0.0	0.007976845032186278	0.0
EOC133_pOme1_TR_DNA		0.0	0.008300398636511842	0.0	0.5570789286491031	0.4017845596150913	0.0	0.024624048957658108	0.008212064141635578
EOC133_pOme1_TR_DNA		0.0	2.9656862727567403e-07	0.0	0.21470693152051035	0.7762574013272265	0.0	0.009034931336620674	4.392470151818359e-07
EOC133_pOvaL1_DNA1		0.0	0.8490675151956917	0.0	0.07182318195207782	0.05840037781182597	0.0	0.006645818904571355	0.014063106135833267
EOC133_pOvaL1_DNA1		0.0	0.277277905282569	0.0	0.25527373379857515	0.36776658767795767	0.0	0.02551044349006549	0.07417132975083265
EOC133_pOvaL1_DNA1		0.0	0.5216632257889001	0.0	0.13900840213667792	0.26609793436502205	0.0	0.05101211574569958	0.022218321963700213
EOC133_pOvaL1_DNA1		0.0	0.6913168970120076	0.0	0.09779713710338743	0.10022639136611801	0.0	0.09142249611771784	0.019237078400769214
EOC133_pOvaL1_DNA1		0.0	0.5067327477662266	0.0	0.11200585474090592	0.06518274941070128	0.0	0.2604100350722169	0.055668613009949394
EOC133_pOvaL1_DNA1		0.0	0.0247148475528632	0.0	0.11631238493036948	0.17881472768878906	0.0	0.5036206997205906	0.17653734010738753
EOC133_pOvaL1_DNA1		0.0	0.9703049685214906	0.0	0.022653286964151982	0.0002074772358195024	0.0	0.005195488978281753	0.0016387783002563376
EOC133_pOvaL1_DNA1		0.0	0.9507484619233213	0.0	0.02510457965352684	0.0146055160900029	0.0	0.0043338801381370634	0.0052075621950118086
EOC133_pOvaL1_DNA1		0.0	0.789202159783216	0.0	0.030186271554090705	0.16725289548339045	0.0	0.012919489222345981	0.00043918395695690055
EOC133_pOvaL1_DNA1		0.0	0.24726428069610823	0.0	0.08067697505235047	0.5521143648527013	0.0	0.07487962797646386	0.04506475142237619
EOC133_pOvaL1_DNA1		0.0	0.6325288780257751	0.0	0.01718094436173275	0.2623458359148529	0.0	0.047744597677502304	0.04019974402013692
EOC133_pOvaL1_DNA1		0.0	0.3666739383377283	0.0	0.2075362205434684	0.0345076871570882	0.0	0.21390804160478213	0.17737411235693298
EOC133_pOvaL1_DNA1		0.0	0.21414406846318731	0.0	0.534908585564239	0.250947292933188	0.0	0.0	5.303938576301481e-08
EOC133_pOvaL1_DNA1		0.0	0.0	0.0	0.23026945206246066	0.08090575679374264	0.0	0.00404635685094156	0.6847784342928551
EOC133_pOvaL1_DNA1		0.0	0.6297602101430488	0.0	0.3337019053151454	0.005639831435039529	0.0	0.024249116148347648	0.006648936958418676
EOC133_pOvaL1_DNA1		0.0	0.7221111517582027	0.0	0.0738488932209445	0.17903597045794878	0.0	0.021941063654384814	0.0030629209085190788
EOC133_pOvaL1_DNA1		0.0	0.8127078743174946	0.0	0.010678382894520657	0.13487948512455547	0.0	0.03682035177320481	0.004913905890224507
EOC133_pOvaL1_DNA1		0.0	0.932012667463724	0.0	0.026434045842674073	0.00017748080857323228	0.0	0.033816353477756425	0.0075594524072723586
EOC133_pOvaL1_DNA1		0.0	0.5987760512836695	0.0	0.21308803189974188	0.13575059023464678	0.0	0.005753233696974871	0.04663209288496698
EOC133_pOvaL1_DNA1		0.0	0.24296988154009022	0.0	0.0	0.6534349907351475	0.0	0.022248393064827898	0.08134673465993424
EOC133_pOvaL1_DNA1		0.0	0.6329370957593669	0.0	0.058651973935541016	0.054068932562583216	0.0	0.013958777041969676	0.24038322070053944
EOC133_pOvaL1_DNA1		0.0	0.4955727804056864	0.0	0.08076127682143154	0.08948503045167526	0.0	0.050690298904234224	0.2834906134169724
EOC133_pOvaL1_DNA1		0.0	0.9864448462476382	0.0	0.002139526455298792	0.00817661195926999	0.0	0.002934605704560479	0.0003044096332326306
EOC133_pOvaL1_DNA1		0.0	0.7949610025283055	0.0	0.07500267056029282	0.010660848687239984	0.0	0.11847342467765419	0.0009020535465077518
EOC133_pOvaL1_DNA1		0.0	0.29228734958155667	0.0	0.1699966086967112	0.44475311827556246	0.0	0.08045136787128818	0.012511555574881357
EOC133_pOvaL1_DNA1		0.0	0.6844984015806251	0.0	0.10243972606499878	0.11422338125111946	0.0	0.025532391860154078	0.0733060992431025
EOC133_pOvaL1_DNA1		0.0	0.022672429154578528	0.0	0.02958982201704338	0.011248402824405741	0.0	0.007580249095043442	0.928909096908929
EOC133_pOvaL1_DNA1		0.0	0.5008318799942975	0.0	0.047308619658912095	0.0824011619730759	0.0	0.00396960233284795	0.36548873604086657
EOC133_pOvaL1_DNA1		0.0	0.8083291588865624	0.0	0.11361279206399641	0.06306015043437238	0.0	0.0022659182915659958	0.012731980323502689
EOC133_pOvaL1_DNA1		0.0	0.6047930301442989	0.0	0.06196116126801512	0.29615557383324204	0.0	0.037090234754444	0.0
EOC133_pOvaL1_DNA1		0.0	0.023108978110267082	0.0	0.014759221008625393	0.61045962624012	0.0	0.3516705559266032	1.6187143844063858e-06
EOC133_pOvaL1_DNA1		0.0	0.3359291403289597	0.0	0.22285433875514557	0.27255426667412136	0.0	0.13900308328632843	0.029659170955444993
EOC133_pOvaL1_DNA1		0.0	0.6372116810374385	0.0	0.1022859137641734	0.15932388118534704	0.0	0.08458261376390148	0.016595910249139572
EOC133_pOvaL1_DNA1		0.0	0.928654937173953	0.0	0.0	0.01899896461102047	0.0	0.052346089818232966	8.396793702943583e-09
EOC133_pOvaL1_DNA1		0.0	0.2951553037077009	0.0	0.0519134343876239	0.014485165295568734	0.0	0.026905854967842566	0.611540241641264
EOC133_pOvaL1_DNA1		0.0	0.08932230979168744	0.0	0.018305447836537533	0.03949228622705277	0.0	9.74270404876304e-05	0.8527825291042346
EOC133_pOvaL1_DNA1		0.0	0.7226541029999385	0.0	0.08270101576434251	0.06382327357112744	0.0	0.009390885688827995	0.12143072197576361
EOC133_pOvaL1_DNA1		0.0	0.7242418647841045	0.0	0.10578423091872863	0.16033029640055654	0.0	0.009643607896610302	0.0
EOC133_pOvaL1_DNA1		0.0	0.5403241693512927	0.0	0.002834488630325704	0.1926523008460589	0.0	0.18704819161520267	0.07714084955712003
EOC133_pOvaL1_DNA1		0.0	0.798523193593541	0.0	0.0	0.09587726801266203	0.0	0.07932136612247145	0.026278172271325572
EOC133_pOvaL1_DNA1		0.0	0.26695606368106894	0.0	0.6163936681197459	0.11106199429073392	0.0	0.005588273908451229	0.0
EOC133_pOvaL1_DNA1		0.0	0.015323015977066657	0.0	0.5661136042654814	0.3919318550991991	0.0	0.019783450137605307	0.006848074520647488
EOC133_pOvaL1_DNA1		0.0	5.571377390030035e-07	0.0	0.2220368162801001	0.7705754002718959	0.0	0.007386853560798802	3.7274946624921485e-07
EOC148_pAdnL1_DNA1		0.695442544036686	0.12338326766986578	0.0	0.16608800942254243	0.0	0.0	0.015086178870905794	0.0
EOC148_pAdnL1_DNA1		0.376738540290281	0.036474401518268536	0.0	0.5343657775779156	0.0	0.0	0.052421280613534904	0.0
EOC148_pAdnL1_DNA1		0.5422902232856773	0.06762850743055976	0.0	0.286774299290867	0.0	0.0	0.10330696999289585	0.0
EOC148_pAdnL1_DNA1		0.5183492821644253	0.0905870676020657	0.0	0.203927017166434	0.0	0.0	0.187136633067075	0.0
EOC148_pAdnL1_DNA1		0.06538689970630035	0.07449979690990749	0.0	0.26204533808563135	0.0	0.0	0.5980679652981609	0.0
EOC148_pAdnL1_DNA1		0.03057878991962089	0.002459152369149893	0.0	0.18416752821443763	0.0	0.0	0.7827945294967915	0.0
EOC148_pAdnL1_DNA1		0.7504025906991039	0.17152523857299762	0.0	0.06372511081046997	0.0	0.0	0.014347059917428464	0.0
EOC148_pAdnL1_DNA1		0.5268506306233455	0.31725202907785066	0.0	0.13330650027224916	0.0	0.0	0.022590840026554693	0.0
EOC148_pAdnL1_DNA1		0.5655160211261704	0.23304302636343668	0.0	0.14184594240194592	0.0	0.0	0.059595010108447095	0.0
EOC148_pAdnL1_DNA1		0.4757871564438532	0.047992589400290844	0.0	0.24918506038954394	0.0	0.0	0.227035193766312	0.0
EOC148_pAdnL1_DNA1		0.8324456562660417	0.06416342826144238	0.0	0.02773408420240084	0.0	0.0	0.07565683127011506	0.0
EOC148_pAdnL1_DNA1		0.5319863723332616	0.024477813632792944	0.0	0.22046826284659574	0.0	0.0	0.22306755118734978	0.0
EOC148_pAdnL1_DNA1		0.8983240424087917	0.0024951380408322742	0.0	0.09918081955037589	0.0	0.0	0.0	0.0
EOC148_pAdnL1_DNA1		0.5390105477848415	0.0	0.0	0.4531723043881648	0.0	0.0	0.00781714782699375	0.0
EOC148_pAdnL1_DNA1		0.5878264640380156	0.04107873541007102	0.0	0.3463858403820873	0.0	0.0	0.02470896016982602	0.0
EOC148_pAdnL1_DNA1		0.5825487762560418	0.13457199382416232	0.0	0.21900509669753762	0.0	0.0	0.06387413322225806	0.0
EOC148_pAdnL1_DNA1		0.65203720502346	0.181531007888354	0.0	0.03795608727352893	0.0	0.0	0.12847569981465717	0.0
EOC148_pAdnL1_DNA1		0.584227826907217	0.20601885200676243	0.0	0.09298403377159345	0.0	0.0	0.1167692873144272	0.0
EOC148_pAdnL1_DNA1		0.3640477924309949	0.09334126904118469	0.0	0.5286009428258646	0.0	0.0	0.014009995701955913	0.0
EOC148_pAdnL1_DNA1		0.9369588991158675	0.025938379885835094	0.0	0.0	0.0	0.0	0.037102720998297374	0.0
EOC148_pAdnL1_DNA1		0.40142300261358915	0.21232635168985523	0.0	0.3131018087282232	0.0	0.0	0.0731488369683324	0.0
EOC148_pAdnL1_DNA1		0.29841063035353166	0.13515083133619274	0.0	0.3504887232504258	0.0	0.0	0.21594981505984984	0.0
EOC148_pAdnL1_DNA1		0.3684987776740151	0.5841894844008051	0.0	0.02016314085515857	0.0	0.0	0.027148597070021065	0.0
EOC148_pAdnL1_DNA1		0.37221104290727175	0.12999243129941546	0.0	0.19516797917285833	0.0	0.0	0.3026285466204545	0.0
EOC148_pAdnL1_DNA1		0.6266627714200678	0.02565009230058968	0.0	0.23739893518745106	0.0	0.0	0.11028820109189157	0.0
EOC148_pAdnL1_DNA1		0.5283393011597174	0.1189795988594936	0.0	0.28335316400989197	0.0	0.0	0.06932793597089702	0.0
EOC148_pAdnL1_DNA1		0.1414851145749433	0.03180718410433901	0.0	0.6605856238038494	0.0	0.0	0.1661220775168682	0.0
EOC148_pAdnL1_DNA1		0.0657614033932225	0.3556316414751222	0.0	0.5345745773668797	0.0	0.0	0.04403237776477553	0.0
EOC148_pAdnL1_DNA1		0.28787749564939824	0.2170812250070684	0.0	0.48553534148558664	0.0	0.0	0.009505937857946675	0.0
EOC148_pAdnL1_DNA1		0.8701393200089508	0.03618975646113558	0.0	0.059000817290812746	0.0	0.0	0.03467010623910103	0.0
EOC148_pAdnL1_DNA1		0.6414540181489525	0.0014405980515222255	0.0	0.014641484560241651	0.0	0.0	0.3424638992392835	0.0
EOC148_pAdnL1_DNA1		0.3837422032009995	0.03419721732576928	0.0	0.36101378017649927	0.0	0.0	0.22104679929673196	0.0
EOC148_pAdnL1_DNA1		0.6213559025533603	0.06727905037349267	0.0	0.17185871081858092	0.0	0.0	0.13950633625456615	0.0
EOC148_pAdnL1_DNA1		0.5035056212750747	0.2640176338732433	0.0	0.0	0.0	0.0	0.23247674485168213	0.0
EOC148_pAdnL1_DNA1		0.27198066968760526	0.13938937209681554	0.0	0.3901381562413865	0.0	0.0	0.19849180197419272	0.0
EOC148_pAdnL1_DNA1		0.04242911430562194	0.22382261151141983	0.0	0.729934629465137	0.0	0.0	0.003813644717821105	0.0
EOC148_pAdnL1_DNA1		0.0776395905149533	0.3050008195248067	0.0	0.5554448868237696	0.0	0.0	0.06191470313647065	0.0
EOC148_pAdnL1_DNA1		0.6527770423703741	0.09829856934505586	0.0	0.2284778484589651	0.0	0.0	0.020446539825605032	0.0
EOC148_pAdnL1_DNA1		0.4552239633625822	0.08392506376786715	0.0	0.0070060236769711294	0.0	0.0	0.4538449491925795	0.0
EOC148_pAdnL1_DNA1		0.6403399461217127	0.14094690338897084	0.0	0.0	0.0	0.0	0.21871315048931636	0.0
EOC148_pAdnL1_DNA1		0.19017701923139296	0.021271784093148432	0.0	0.7815952135692613	0.0	0.0	0.006955983106197175	0.0
EOC148_pAdnL1_DNA1		0.04753123334743363	0.0015637583424197579	0.0	0.9193662838235369	0.0	0.0	0.0315387244866097	0.0
EOC148_pAdnL1_DNA1		0.17419379445591365	1.2609547087814423e-07	0.0	0.7996896917386977	0.0	0.0	0.026116387709917758	0.0
EOC148_pAdnL3_DNA1		0.5094042988015431	0.16418487703206897	0.15220262881489327	0.1582832941706496	0.0	0.0	0.01592490118084503	0.0
EOC148_pAdnL3_DNA1		0.30075775371824603	0.05289815079438007	0.031012457632435413	0.555022856735005	0.0	0.0	0.06030878111993343	0.0
EOC148_pAdnL3_DNA1		0.4226670422963727	0.09575731199453881	0.0747344654985518	0.29080527971290143	0.0	0.0	0.11603590049763518	0.0
EOC148_pAdnL3_DNA1		0.3787149147085215	0.120235203507234	0.11016674428826143	0.19384746423993598	0.0	0.0	0.19703567325604715	0.0
EOC148_pAdnL3_DNA1		0.04536873845251492	0.09390670017986917	0.026150673690981296	0.23655811173078495	0.0	0.0	0.5980157759458496	0.0
EOC148_pAdnL3_DNA1		0.02137182838720051	0.003122355547139866	0.01960463064485598	0.16746725126075648	0.0	0.0	0.7884339341600471	0.0
EOC148_pAdnL3_DNA1		0.643550870975577	0.26723425309403065	0.0003791947394463704	0.0711040939618884	0.0	0.0	0.017731587229057426	0.0
EOC148_pAdnL3_DNA1		0.4010124372999881	0.4386824703694675	0.003512105626272973	0.13201312595764061	0.0	0.0	0.024779860746630848	0.0
EOC148_pAdnL3_DNA1		0.44147674802573583	0.3305023616929241	0.016904919189137068	0.1440705747153529	0.0	0.0	0.06704539637685014	0.0
EOC148_pAdnL3_DNA1		0.3655835737939422	0.066992112999327	0.06691532019141876	0.2491101427492775	0.0	0.0	0.2513988502660347	0.0
EOC148_pAdnL3_DNA1		0.6661780730333849	0.09328193293199813	0.12441087770836509	0.02887644474723282	0.0	0.0	0.08725267157901895	0.0
EOC148_pAdnL3_DNA1		0.40323590820725347	0.0337059715278925	0.10197383017709369	0.21742036565618264	0.0	0.0	0.2436639244315778	0.0
EOC148_pAdnL3_DNA1		0.8468930541457985	0.004273322399268485	0.02718178114968973	0.12165184230524324	0.0	0.0	0.0	0.0
EOC148_pAdnL3_DNA1		0.053250060610062065	0.0	0.8873889256798762	0.05824808509096276	0.0	0.0	0.0011129286190990212	0.0
EOC148_pAdnL3_DNA1		0.1289772180907576	0.016374063515264613	0.7479532753843182	0.098882503107554	0.0	0.0	0.0078129399021057	0.0
EOC148_pAdnL3_DNA1		0.4398304223161792	0.18457938390744535	0.09096107625265988	0.21513082509866818	0.0	0.0	0.06949829242504744	0.0
EOC148_pAdnL3_DNA1		0.4304315173671053	0.21769980484994875	0.19704751410240462	0.03259932241823572	0.0	0.0	0.12222184126230584	0.0
EOC148_pAdnL3_DNA1		0.44659114006123757	0.2860950612997497	0.04620416157263078	0.09247656645003943	0.0	0.0	0.1286330706163425	0.0
EOC148_pAdnL3_DNA1		0.287693169632289	0.13400480904883333	0.01885298679750255	0.5434937227666117	0.0	0.0	0.01595531175476351	0.0
EOC148_pAdnL3_DNA1		0.893859818297946	0.04495388754595508	0.010176828028079718	0.0	0.0	0.0	0.05100946612801912	0.0
EOC148_pAdnL3_DNA1		0.28021524159529415	0.26925819507651216	0.09257960167201068	0.284361322337732	0.0	0.0	0.07358563931845102	0.0
EOC148_pAdnL3_DNA1		0.20711300101860022	0.17040695920833687	0.08999397986585525	0.3164918789574159	0.0	0.0	0.21599418094979175	0.0
EOC148_pAdnL3_DNA1		0.2163699698379501	0.623146560249338	0.12210784238792576	0.015403328117953393	0.0	0.0	0.02297229940683258	0.0
EOC148_pAdnL3_DNA1		0.28474180493636486	0.1806573270810126	0.0067164031999393395	0.19425222186836402	0.0	0.0	0.33363224291431914	0.0
EOC148_pAdnL3_DNA1		0.471973286065301	0.03509522161005294	0.1406017519195021	0.2326257249083942	0.0	0.0	0.1197040154967498	0.0
EOC148_pAdnL3_DNA1		0.37121417187056	0.15186568898799702	0.14770244243657757	0.25902110206086704	0.0	0.0	0.07019659464399833	0.0
EOC148_pAdnL3_DNA1		0.10518635735173286	0.042958530936835916	0.03491536430831521	0.6389593543124493	0.0	0.0	0.17798039309066682	0.0
EOC148_pAdnL3_DNA1		0.041156229692302114	0.4043341634731476	0.0795170513860726	0.43527954675290653	0.0	0.0	0.03971300869557121	0.0
EOC148_pAdnL3_DNA1		0.1856287716908106	0.25429356631447225	0.1439072351726103	0.40733701071005546	0.0	0.0	0.008833416112051367	0.0
EOC148_pAdnL3_DNA1		0.7241966189061971	0.054717833455196624	0.11561396454913507	0.06388827706130037	0.0	0.0	0.04158330602817088	0.0
